Model;Words;Section Reference;Meta-Analysis Info;screen_titles;screen_abstracts;TitlePrompt;AbstractPrompt;sensitivity_titles;specificity_titles;PPV_titles;NPV_titles;tp_titles;tn_titles;fp_titles;fn_titles;sensitivity_abstracts;specificity_abstracts;PPV_abstracts;NPV_abstracts;tp_abstracts;tn_abstracts;fp_abstracts;fn_abstracts
1.0;16.0;Topic;No Info;1.0;0.0;Screen the titles below like a human would, focusing specifically on the topic of the papers.;Screen the abstracts below like a human would, focusing specifically on the topic of the papers.;;;;;;;;;;;;;;;;
1.0;15.0;Topic;No Info;1.0;0.0;Screen the titles below, focusing on the questions, hypotheses, and research focus of the papers.;Screen the abstracts below, focusing on the questions, hypotheses, and research focus of the papers.;;;;;;;;;;;;;;;;
1.0;17.0;Topic;No Info;1.0;0.0;You are a world-class clinical researcher familiar with the relevant research qustions and hypotheses in the field.;You are a world-class clinical researcher familiar with the relevant research qustions and hypotheses in the field.;;;;;;;;;;;;;;;;
1.0;17.0;Topic;No Info;1.0;0.0;Do not exclude any titles unless you are absolutely certain their research questions and hypotheses are irrelevant.;Do not exclude any abstracts unless you are absolutely certain their research questions and hypotheses are irrelevant.;;;;;;;;;;;;;;;;
1.0;10.0;Topic;No Info;1.0;0.0;Select the most relevant titles below based on their topic.;Select the most relevant abstracts below based on their topic.;;;;;;;;;;;;;;;;
1.0;18.0;Topic;No Info;1.0;0.0;Of the titles below, aim to include those with relevant research questions and hypotheses and exclude those without.;Of the abstracts below, aim to include those with relevant research questions and hypotheses and exclude those without.;;;;;;;;;;;;;;;;
1.0;53.0;Topic;No Info;1.0;0.0;Consider the titles of the papers below. Select each one based on whether its research questions and hypotheses are relevant or not. Be careful in your selection. Do not exclude any title unless you are certain its topic is irrelevant. Do not include any title unless you are certain its topic is relevant.;Consider the abstracts of the papers below. Select each one based on whether its research questions and hypotheses are relevant or not. Be careful in your selection. Do not exclude any abstract unless you are certain its topic is irrelevant. Do not include any abstract unless you are certain its topic is relevant.;;;;;;;;;;;;;;;;
1.0;49.0;Topic;No Info;1.0;0.0;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the titles below, screen them both sensitively and specifically, focusing on their research questions and hypotheses. This means that you select those titles with relevant topics and exclude those with irrelevant ones.;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the abstracts below, screen them both sensitively and specifically, focusing on their research questions and hypotheses. This means that you select those abstracts with relevant topics and exclude those with irrelevant ones.;;;;;;;;;;;;;;;;
1.0;59.0;Topic;No Info;1.0;0.0;You are a world-class scientist who has screened countless papers throughout their life. Screen the titles below for relevance, focusing on their research questions and hypotheses. Use your extensive scientific expertise to distinguish between titles with relevant topics and those with irrelevant ones. Exclude the irrelevant papers and include the relevant papers in your selection based on their topics.;You are a world-class scientist who has screened countless papers throughout their life. Screen the abstracts below for relevance, focusing on their research questions and hypotheses. Use your extensive scientific expertise to distinguish between abstracts with relevant topics and those with irrelevant ones. Exclude the irrelevant papers and include the relevant papers in your selection based on their topics.;;;;;;;;;;;;;;;;
1.0;68.0;Topic;No Info;1.0;0.0;You are a world-class researcher. You have read thousands of papers in your life from a broad range of scientific fields. You can identify and evaluate relevant topics and research questions in your field. Please screen the list of titles below, focusing on their research questions and hypotheses. Select titles with topics you deem relevant given your considerable expertise, and exclude titles with topics you deem as irrelevant.;You are a world-class researcher. You have read thousands of papers in your life from a broad range of scientific fields. You can identify and evaluate relevant topics and research questions in your field. Please screen the list of abstracts below, focusing on their research questions and hypotheses. Select abstracts with topics you deem relevant given your considerable expertise, and exclude abstracts with topics you deem as irrelevant.;;;;;;;;;;;;;;;;
1.0;78.0;Topic;No Info;1.0;0.0;Carefully review the given list of scientific papers. Assess each one based on its research focus, questions, and hypotheses, and its potential to contribute to a comprehensive understanding of the subject. Consider whether the paper addresses meaningful research questions, explores relevant topics, and adheres to established scientific standards. Focus on the contents and hypotheses suggested by the titles, and exclude papers that are not directly relevant or lack sufficient focus on pertinent research topics to support further analysis.;Carefully review the given list of scientific papers. Assess each one based on its research focus, questions, and hypotheses, and its potential to contribute to a comprehensive understanding of the subject. Consider whether the paper addresses meaningful research questions, explores relevant topics, and adheres to established scientific standards. Focus on the contents and hypotheses suggested by the abstracts, and exclude papers that are not directly relevant or lack sufficient focus on pertinent research topics to support further analysis.;;;;;;;;;;;;;;;;
1.0;146.0;Topic;No Info;1.0;0.0;Conduct a thorough review of the provided list of scientific papers. For each paper, carefully evaluate its overall relevance and potential to contribute to a comprehensive and balanced understanding of the field it pertains to. Focus on identifying studies with research questions, hypotheses, and topics that demonstrate cutting-edge relevance in their contents to the current state of the field. Prioritize works that delve into significant research topics and provide transparency in their research focus, enabling informed consideration within a broader analytical framework. In your evaluation, ensure that each paper is judged based on its capacity to enhance general insights, address meaningful research questions, or explore foundational topics, excluding those that lack sufficient scope, depth, or focus. Dismiss items that fail to meet these basic thresholds, retaining papers that align with goal of providing relevant information on the current questions, hypotheses, and research foci of the field.;Conduct a thorough review of the provided list of scientific papers. For each paper, carefully evaluate its overall relevance and potential to contribute to a comprehensive and balanced understanding of the field it pertains to. Focus on identifying studies with research questions, hypotheses, and topics that demonstrate cutting-edge relevance in their contents to the current state of the field. Prioritize works that delve into significant research topics and provide transparency in their research focus, enabling informed consideration within a broader analytical framework. In your evaluation, ensure that each paper is judged based on its capacity to enhance general insights, address meaningful research questions, or explore foundational topics, excluding those that lack sufficient scope, depth, or focus. Dismiss items that fail to meet these basic thresholds, retaining papers that align with goal of providing relevant information on the current questions, hypotheses, and research foci of the field.;;;;;;;;;;;;;;;;
1.0;142.0;Topic;No Info;1.0;0.0;Systematically go through the provided list of scientific papers with the aim of evaluating their overall contribution to a cohesive and comprehensive understanding of the broader subject matter. For each paper, assess its research questions, hypotheses, and overall topic, focusing on how they contribute to the broader discourse. Consider whether the work explores meaningful topics, demonstrates relevance to a wider discourse, and provides sufficient clarity in its research focus to be meaningfully integrated into a broader synthesis or evaluation effort. Prioritize retaining papers that showcase thoroughness in their exploration of significant research questions, consistency in addressing their hypotheses, and relevant current contents. Avoid selecting papers that lack fundamental relevance, a focused research question, or relevant current contents. The review should emphasize works that contribute to a balanced and inclusive representation of the available knowledge base, focusing on the research focus and questions.;Systematically go through the provided list of scientific papers with the aim of evaluating their overall contribution to a cohesive and comprehensive understanding of the broader subject matter. For each paper, assess its research questions, hypotheses, and overall topic, focusing on how they contribute to the broader discourse. Consider whether the work explores meaningful topics, demonstrates relevance to a wider discourse, and provides sufficient clarity in its research focus to be meaningfully integrated into a broader synthesis or evaluation effort. Prioritize retaining papers that showcase thoroughness in their exploration of significant research questions, consistency in addressing their hypotheses, and relevant current contents. Avoid selecting papers that lack fundamental relevance, a focused research question, or relevant current contents. The review should emphasize works that contribute to a balanced and inclusive representation of the available knowledge base, focusing on the research focus and questions.;;;;;;;;;;;;;;;;
1.0;289.0;Topic;No Info;1.0;0.0;You are a world-class researcher with extensive experience in evaluating and analyzing scientific literature across a wide range of fields. Over the course of your career, you have reviewed thousands of academic papers, developing a deep understanding of research questions, hypotheses, and the relevant topics of the field. Drawing upon your expertise, carefully review the list of titles provided below. Your task is to assess each title based on the relevance of its research focus and hypotheses, as well as its potential to contribute meaningfully to a broader understanding of the subject area. Focus on identifying works with clear and significant research questions that align with high academic standards, demonstrate clarity of purpose, and suggest the ability to provide insights into the overarching goals of intellectual exploration.    In your evaluation, exercise caution and precision. Do not exclude any title unless you are absolutely certain that its research questions and focus lack relevance or utility in supporting further academic inquiry. Similarly, do not include any title unless you are confident that it explores valuable topics. Approach each title with an open mind and a commitment to thorough and objective analysis, evaluating the alignment of its topic with the criteria of relevance and academic contribution.    Be deliberate in your process, ensuring that each decision is justified and carefully considered. By focusing on the research questions, hypotheses, and overall topics suggested by the titles, you will contribute to a thoughtful and balanced understanding of the available literature. Prioritize works that demonstrate meaningful research focus while excluding those that do not meet the basic criteria for inclusion. Throughout this task, maintain a clear emphasis on careful selection, fairness, and scholarly rigor, allowing your expertise to guide you in making informed and accurate decisions.;You are a world-class researcher with extensive experience in evaluating and analyzing scientific literature across a wide range of fields. Over the course of your career, you have reviewed thousands of academic papers, developing a deep understanding of research questions, hypotheses, and the relevant topics of the field. Drawing upon your expertise, carefully review the list of abstracts provided below. Your task is to assess each abstract based on the relevance of its research focus and hypotheses, as well as its potential to contribute meaningfully to a broader understanding of the subject area. Focus on identifying works with clear and significant research questions that align with high academic standards, demonstrate clarity of purpose, and suggest the ability to provide insights into the overarching goals of intellectual exploration.In your evaluation, exercise caution and precision. Do not exclude any abstract unless you are absolutely certain that its research questions and focus lack relevance or utility in supporting further academic inquiry. Similarly, do not include any abstract unless you are confident that it explores valuable topics. Approach each abstract with an open mind and a commitment to thorough and objective analysis, evaluating the alignment of its topic with the criteria of relevance and academic contribution.Be deliberate in your process, ensuring that each decision is justified and carefully considered. By focusing on the research questions, hypotheses, and overall topics suggested by the abstracts, you will contribute to a thoughtful and balanced understanding of the available literature. Prioritize works that demonstrate meaningful research focus while excluding those that do not meet the basic criteria for inclusion. Throughout this task, maintain a clear emphasis on careful selection, fairness, and scholarly rigor, allowing your expertise to guide you in making informed and accurate decisions.;;;;;;;;;;;;;;;;
1.0;235.0;Topic;No Info;1.0;0.0;Carefully evaluate the list of provided titles with the aim of determining their suitability for inclusion in a broader and meaningful academic context. Approach this task systematically, focusing on the research questions, hypotheses, and overall topics suggested by each title. For each title, consider whether it indicates a study that has the potential to contribute to a general and balanced understanding of the field of inquiry, emphasizing the relevance and significance of its research focus. Avoid making assumptions about specific methods, results, or content of the work, instead concentrating on the clarity and coherence of the research questions and the alignment of the topic with foundational academic standards.    Focus on identifying works that explore relevant and meaningful topics, demonstrate potential to contribute to broader intellectual exploration, and enrich the overarching context of investigation. Avoid excluding any titles unless there is a clear and unequivocal reason to determine that their research focus does not meet these general criteria. Similarly, refrain from including titles unless you can confidently judge that their research questions and hypotheses are likely to provide meaningful insights or perspectives.    Aim to ensure that your evaluation process is thorough, fair, and sensitive to the potential value of each work’s research focus, maintaining a balanced perspective throughout. This review should prioritize thoughtful and deliberate inclusion of works with significant research questions and exclude those whose topics lack relevance or contribution to the broader academic discourse.;Carefully evaluate the list of provided abstracts with the aim of determining their suitability for inclusion in a broader and meaningful academic context. Approach this task systematically, focusing on the research questions, hypotheses, and overall topics suggested by each abstract. For each abstract, consider whether it indicates a study that has the potential to contribute to a general and balanced understanding of the field of inquiry, emphasizing the relevance and significance of its research focus. Avoid making assumptions about specific methods, results, or content of the work, instead concentrating on the clarity and coherence of the research questions and the alignment of the topic with foundational academic standards.Focus on identifying works that explore relevant and meaningful topics, demonstrate potential to contribute to broader intellectual exploration, and enrich the overarching context of investigation. Avoid excluding any abstracts unless there is a clear and unequivocal reason to determine that their research focus does not meet these general criteria. Similarly, refrain from including abstracts unless you can confidently judge that their research questions and hypotheses are likely to provide meaningful insights or perspectives.Aim to ensure that your evaluation process is thorough, fair, and sensitive to the potential value of each work’s research focus, maintaining a balanced perspective throughout. This review should prioritize thoughtful and deliberate inclusion of works with significant research questions and exclude those whose topics lack relevance or contribution to the broader academic discourse.;;;;;;;;;;;;;;;;
1.0;14.0;Topic;For MA;1.0;0.0;Screen the titles below for their inclusion in a meta-analysis, focusing on their topics.;Screen the abstracts below for their inclusion in a meta-analysis, focusing on their topics.;;;;;;;;;;;;;;;;
1.0;26.0;Topic;For MA;1.0;0.0;The titles below belong to papers that will be screened for their selection in a meta-analysis, with a focus on their research questions, hypotheses, and topics.;The abstracts below belong to papers that will be screened for their selection in a meta-analysis, with a focus on their research questions, hypotheses, and topics.;;;;;;;;;;;;;;;;
1.0;18.0;Topic;For MA;1.0;0.0;Select the relevant titles below like a world-class meta-analyst would, focusing on their research questions, hypotheses, and topics.;Select the relevant abstracts below like a world-class meta-analyst would, focusing on their research questions, hypotheses, and topics.;;;;;;;;;;;;;;;;
1.0;23.0;Topic;For MA;1.0;0.0;Imagine you want to write a meta-analysis. Which of the following titles, based on their research questions, hypotheses, and topics, should be included?;Imagine you want to write a meta-analysis. Which of the following abstracts, based on their research questions, hypotheses, and topics, should be included?;;;;;;;;;;;;;;;;
1.0;84.0;Topic;For MA;1.0;0.0;The titles below will be screened for their inclusion in a meta-analysis on the current state of their contents. You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the titles below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and topics. “Signal detection” involves selecting the titles with relevant topics similar to how real world-class scientists conducting a meta-analysis would, ensuring that you include titles with significant relevance and exclude those without.;The abstracts below will be screened for their inclusion in a meta-analysis on the current state of their contents. You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the abstracts below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and topics. “Signal detection” involves selecting the abstracts with relevant topics similar to how real world-class scientists conducting a meta-analysis would, ensuring that you include abstracts with significant relevance and exclude those without.;;;;;;;;;;;;;;;;
1.0;88.0;Topic;For MA;1.0;0.0;A meta-analysis is a rigorous and systematic synthesis of research studies, aiming to combine and analyze their findings to draw broader conclusions about a particular field or question. To create a high-quality meta-analysis, it is essential to carefully screen studies for their relevance to the research focus. As you review the titles below, focus on the research questions, hypotheses, and overall topics they address. Determine whether each title aligns with the purpose of a meta-analysis by contributing meaningful insights and advancing the understanding of the broader subject matter.;A meta-analysis is a rigorous and systematic synthesis of research studies, aiming to combine and analyze their findings to draw broader conclusions about a particular field or question. To create a high-quality meta-analysis, it is essential to carefully screen studies for their relevance to the research focus. As you review the abstracts below, focus on the research questions, hypotheses, and overall topics they address. Determine whether each abstract aligns with the purpose of a meta-analysis by contributing meaningful insights and advancing the understanding of the broader subject matter.;;;;;;;;;;;;;;;;
1.0;61.0;Topic;For MA;1.0;0.0;You are a researcher in a world-class scientific team that wants to write a meta-analysis. You are tasked with screening potential papers for their relevance in the meta-analysis. Carefully go through the titles of papers below, focusing on their research questions, hypotheses, and overall topics. Select titles with relevant topics for inclusion in the meta-analysis, and exclude those with irrelevant topics.;You are a researcher in a world-class scientific team that wants to write a meta-analysis. You are tasked with screening potential papers for their relevance in the meta-analysis. Carefully go through the abstracts of papers below, focusing on their research questions, hypotheses, and overall topics. Select abstracts with relevant topics for inclusion in the meta-analysis, and exclude those with irrelevant topics.;;;;;;;;;;;;;;;;
1.0;114.0;Topic;For MA;1.0;0.0;You are a world-class researcher contributing to a meta-analysis. Your task is to carefully screen the provided titles of scientific papers to determine their relevance for inclusion. Focus on the research questions, hypotheses, and topics addressed by each title, evaluating their potential to contribute meaningfully to the meta-analysis. Include titles only if you are confident their topics align with the objectives of a rigorous and comprehensive synthesis of knowledge. Conversely, exclude titles only if you are certain their topics do not meet the general criteria for inclusion in a meta-analysis. Approach this task with the same level of care and expertise expected in high-quality scientific work, ensuring your selections reflect thoughtful and accurate judgment.;You are a world-class researcher contributing to a meta-analysis. Your task is to carefully screen the provided abstracts of scientific papers to determine their relevance for inclusion. Focus on the research questions, hypotheses, and topics addressed by each abstract, evaluating their potential to contribute meaningfully to the meta-analysis. Include abstracts only if you are confident their topics align with the objectives of a rigorous and comprehensive synthesis of knowledge. Conversely, exclude abstracts only if you are certain their topics do not meet the general criteria for inclusion in a meta-analysis. Approach this task with the same level of care and expertise expected in high-quality scientific work, ensuring your selections reflect thoughtful and accurate judgment.;;;;;;;;;;;;;;;;
1.0;120.0;Topic;For MA;1.0;0.0;You are assisting in the preparation of a meta-analysis by screening scientific paper titles for their relevance. Carefully evaluate each title, focusing on its research questions, hypotheses, and overall topic, to determine its potential to contribute to a meaningful synthesis of evidence. Your goal is to identify titles with topics likely to align with the overarching objectives of a meta-analysis, ensuring a balanced and comprehensive representation of the current cutting-edge contents of papers in the field. Exclude titles only if you are certain their topics do not meet the general standards for inclusion, and include titles only when you are confident in the relevance of their research focus. Apply your expertise to reflect the high standards of a meta-analytical process.;You are assisting in the preparation of a meta-analysis by screening scientific paper abstracts for their relevance. Carefully evaluate each abstract, focusing on its research questions, hypotheses, and overall topic, to determine its potential to contribute to a meaningful synthesis of evidence. Your goal is to identify abstracts with topics likely to align with the overarching objectives of a meta-analysis, ensuring a balanced and comprehensive representation of the current cutting-edge contents of papers in the field. Exclude abstracts only if you are certain their topics do not meet the general standards for inclusion, and include abstracts only when you are confident in the relevance of their research focus. Apply your expertise to reflect the high standards of a meta-analytical process.;;;;;;;;;;;;;;;;
1.0;204.0;Topic;For MA;1.0;0.0;You are tasked with assisting in the screening of scientific papers for inclusion in a meta-analysis. Carefully review the list of provided titles, focusing on their research questions, hypotheses, and overall topics, and evaluate their potential to contribute meaningfully to a comprehensive synthesis of knowledge. Assess each title based on the relevance of its topic and its alignment with the broader objectives of conducting a rigorous and balanced meta-analysis on the subject matter of the papers.    Do not exclude any title unless you are certain its research focus lacks relevance or does not meet the general requirements for inclusion. Similarly, avoid including titles unless you are confident their research questions or hypotheses hold potential value for the meta-analytical process. Focus on identifying works with meaningful and relevant topics that contribute to a comprehensive understanding of the subject matter without delving into the specific methods, contents, or results of the papers themselves.    Approach the task with the precision and care necessary for high-quality meta-analytical work, ensuring that your selections reflect both the relevance of the topics and the principles of sound academic practice. This review should emphasize careful and deliberate decision-making to ensure that the final selection of papers supports a robust and meaningful meta-analysis.;You are tasked with assisting in the screening of scientific papers for inclusion in a meta-analysis. Carefully review the list of provided abstracts, focusing on their research questions, hypotheses, and overall topics, and evaluate their potential to contribute meaningfully to a comprehensive synthesis of knowledge. Assess each abstract based on the relevance of its topic and its alignment with the broader objectives of conducting a rigorous and balanced meta-analysis on the subject matter of the papers.Do not exclude any abstract unless you are certain its research focus lacks relevance or does not meet the general requirements for inclusion. Similarly, avoid including abstracts unless you are confident their research questions or hypotheses hold potential value for the meta-analytical process. Focus on identifying works with meaningful and relevant topics that contribute to a comprehensive understanding of the subject matter without delving into the specific methods, contents, or results of the papers themselves.Approach the task with the precision and care necessary for high-quality meta-analytical work, ensuring that your selections reflect both the relevance of the topics and the principles of sound academic practice. This review should emphasize careful and deliberate decision-making to ensure that the final selection of papers supports a robust and meaningful meta-analysis.;;;;;;;;;;;;;;;;
1.0;235.0;Topic;For MA;1.0;0.0;You are part of a team preparing a rigorous and comprehensive meta-analysis, and your role is to carefully screen the titles of scientific papers for their relevance in terms of content. This process is essential for ensuring that the meta-analysis accurately synthesizes and reflects the broader body of knowledge within its scope. Your evaluation should be thorough and precise, focusing on the research questions, hypotheses, and overall topics of each title to determine its potential contribution to the meta-analysis.    As you screen each title, consider its relevance in terms of its research focus and alignment with the general objectives of conducting a robust synthesis. Prioritize titles that suggest alignment with the goals of covering cutting-edge research questions and hypotheses. Avoid excluding titles unless you are certain their topics lack the necessary attributes to support the goals of the meta-analysis. Similarly, include titles only when you are confident their research questions and hypotheses hold potential value.    Take into account that the selection process is crucial for the quality and integrity of the meta-analysis. By carefully judging the research focus of each title, you will help ensure that the analysis is both comprehensive and reliable. Exercise caution, objectivity, and consistency in your approach, reflecting the high standards expected in academic research. Your role in this process is pivotal, and your selections should reflect thoughtful, deliberate decision-making, guided by your expertise in the current topics of the field.;You are part of a team preparing a rigorous and comprehensive meta-analysis, and your role is to carefully screen the abstracts of scientific papers for their relevance in terms of content. This process is essential for ensuring that the meta-analysis accurately synthesizes and reflects the broader body of knowledge within its scope. Your evaluation should be thorough and precise, focusing on the research questions, hypotheses, and overall topics of each abstract to determine its potential contribution to the meta-analysis.As you screen each abstract, consider its relevance in terms of its research focus and alignment with the general objectives of conducting a robust synthesis. Prioritize abstracts that suggest alignment with the goals of covering cutting-edge research questions and hypotheses. Avoid excluding abstracts unless you are certain their topics lack the necessary attributes to support the goals of the meta-analysis. Similarly, include abstracts only when you are confident their research questions and hypotheses hold potential value.Take into account that the selection process is crucial for the quality and integrity of the meta-analysis. By carefully judging the research focus of each abstract, you will help ensure that the analysis is both comprehensive and reliable. Exercise caution, objectivity, and consistency in your approach, reflecting the high standards expected in academic research. Your role in this process is pivotal, and your selections should reflect thoughtful, deliberate decision-making, guided by your expertise in the current topics of the field.;;;;;;;;;;;;;;;;
1.0;115.0;Topic;For MA;1.0;0.0;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the titles below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and overall topics. This means that you select those titles with relevant topics and exclude those with irrelevant ones. You have properly marked titles as relevant when a state-of-the-art gold standard meta-analysis that conducted the screening manually would have selected the same papers based on their research focus. Thus, you should aim to select those papers as relevant whose research questions and topics a manually conducted gold standard would also have deemed significant. Exclude those that a gold standard meta-analysis would have excluded.;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the abstracts below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and overall topics. This means that you select those abstracts with relevant topics and exclude those with irrelevant ones. You have properly marked abstracts as relevant when a state-of-the-art gold standard meta-analysis that conducted the screening manually would have selected the same papers based on their research focus. Thus, you should aim to select those papers as relevant whose research questions and topics a manually conducted gold standard would also have deemed significant. Exclude those that a gold standard meta-analysis would have excluded.;;;;;;;;;;;;;;;;
1.0;343.0;Topic;For MA;1.0;0.0;You are tasked with screening scientific paper titles for inclusion in a meta-analysis. As a researcher familiar with the concepts of sensitivity and specificity in signal-detection theory, your objective is to apply these principles rigorously throughout the screening process. Focus on the research questions, hypotheses, and overall topics of the titles to identify relevant ones with a high degree of sensitivity, ensuring that potentially valuable contributions based on their topics are included. At the same time, exercise specificity by excluding titles whose topics are not aligned with the overarching goals of a meta-analysis.    To achieve this balance, imagine that your work is being compared to the screening decisions made by a state-of-the-art gold standard meta-analysis conducted manually by world-class experts. Your goal is to make decisions that would mirror those of this gold standard, selecting titles whose research focus aligns with its criteria for inclusion and excluding those whose topics do not meet its standards. Be cautious not to exclude titles prematurely, as the sensitivity of your screening is critical to capturing all potentially relevant research topics. Similarly, avoid including titles unless you are confident their topics meet the general requirements for inclusion, reflecting a high degree of specificity.    Approach this task with precision and care, recognizing the importance of your decisions in shaping the quality and comprehensiveness of the meta-analysis. Each title should be assessed objectively, based on its research focus and its potential contribution to a balanced and meaningful synthesis of knowledge. Your expertise in evaluating academic rigor, combined with your understanding of sensitivity and specificity, should guide you in making decisions that align with the highest standards of current cutting-edge contents in the field.    By balancing sensitivity and specificity and focusing on research topics and questions, you will ensure that your screening process contributes to a meta-analysis that accurately reflects the available evidence while maintaining the integrity and reliability expected of such an effort. Your work in this screening process is crucial, and your careful and thoughtful approach will play a pivotal role in achieving the objectives of the meta-analysis.;You are tasked with screening scientific paper abstracts for inclusion in a meta-analysis. As a researcher familiar with the concepts of sensitivity and specificity in signal-detection theory, your objective is to apply these principles rigorously throughout the screening process. Focus on the research questions, hypotheses, and overall topics of the abstracts to identify relevant ones with a high degree of sensitivity, ensuring that potentially valuable contributions based on their topics are included. At the same time, exercise specificity by excluding abstracts whose topics are not aligned with the overarching goals of a meta-analysis.To achieve this balance, imagine that your work is being compared to the screening decisions made by a state-of-the-art gold standard meta-analysis conducted manually by world-class experts. Your goal is to make decisions that would mirror those of this gold standard, selecting abstracts whose research focus aligns with its criteria for inclusion and excluding those whose topics do not meet its standards. Be cautious not to exclude abstracts prematurely, as the sensitivity of your screening is critical to capturing all potentially relevant research topics. Similarly, avoid including abstracts unless you are confident their topics meet the general requirements for inclusion, reflecting a high degree of specificity.Approach this task with precision and care, recognizing the importance of your decisions in shaping the quality and comprehensiveness of the meta-analysis. Each abstract should be assessed objectively, based on its research focus and its potential contribution to a balanced and meaningful synthesis of knowledge. Your expertise in evaluating academic rigor, combined with your understanding of sensitivity and specificity, should guide you in making decisions that align with the highest standards of current cutting-edge contents in the field.By balancing sensitivity and specificity and focusing on research topics and questions, you will ensure that your screening process contributes to a meta-analysis that accurately reflects the available evidence while maintaining the integrity and reliability expected of such an effort. Your work in this screening process is crucial, and your careful and thoughtful approach will play a pivotal role in achieving the objectives of the meta-analysis.;;;;;;;;;;;;;;;;
1.0;23.0;Topic;Title;1.0;0.0;Title of the meta-analysis: [ttl]. Focus on the research questions, hypotheses, and overall topics of the papers to ensure alignment with this meta-analysis.;Title of the meta-analysis: [ttl]. Focus on the research questions, hypotheses, and overall topics of the papers to ensure alignment with this meta-analysis.;;;;;;;;;;;;;;;;
1.0;23.0;Topic;Title;1.0;0.0;Screen the titles below for their relevance to a meta-analysis with the title: [ttl], focusing on their research questions, hypotheses, and overall topics.;Screen the abstracts below for their relevance to a meta-analysis with the abstract: [ttl], focusing on their research questions, hypotheses, and overall topics.;;;;;;;;;;;;;;;;
1.0;27.0;Topic;Title;1.0;0.0;You are a world-class scientist. Screen the titles below, focusing on their research questions, hypotheses, and overall topics, and select those relevant to a meta-analysis called: [ttl].;You are a world-class scientist. Screen the abstracts below, focusing on their research questions, hypotheses, and overall topics, and select those relevant to a meta-analysis called: [ttl].;;;;;;;;;;;;;;;;
1.0;22.0;Topic;Title;1.0;0.0;Screen the titles below like a human would, focusing on their research questions, hypotheses, and overall topics, for a meta-analysis called: [ttl].;Screen the abstracts below like a human would, focusing on their research questions, hypotheses, and overall topics, for a meta-analysis called: [ttl].;;;;;;;;;;;;;;;;
1.0;40.0;Topic;Title;1.0;0.0;Screen the titles below for their relevance to a meta-analysis called: [ttl]. Focus on the research questions, hypotheses, and overall topics of the papers. Include all papers with topics relevant to this meta-analysis and exclude all those that are irrelevant.;Screen the abstracts below for their relevance to a meta-analysis called: [ttl]. Focus on the research questions, hypotheses, and overall topics of the papers. Include all papers with topics relevant to this meta-analysis and exclude all those that are irrelevant.;;;;;;;;;;;;;;;;
1.0;52.0;Topic;Title;1.0;0.0;You are tasked with evaluating a collection of academic papers to determine their relevance for inclusion in a cutting-edge meta-analysis focused on the contents: [ttl]. Carefully assess each paper by focusing on its research questions, hypotheses, and overall topic to determine whether it aligns with the scope and objectives of this meta-analysis.;You are tasked with evaluating a collection of academic papers to determine their relevance for inclusion in a cutting-edge meta-analysis focused on the contents: [ttl]. Carefully assess each paper by focusing on its research questions, hypotheses, and overall topic to determine whether it aligns with the scope and objectives of this meta-analysis.;;;;;;;;;;;;;;;;
1.0;114.0;Topic;Title;1.0;0.0;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the titles below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and overall topics. This means that you select those titles with relevant contents and exclude those with irrelevant ones. You have properly marked titles as relevant when a state-of-the-art gold standard meta-analysis called: [ttl] that conducted the screening manually would have selected the same papers based on their research focus. Thus, you should aim to select those papers as relevant that a manually conducted gold standard meta-analysis called: [ttl] would also have selected. Exclude those that this gold standard would have excluded.;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. As you go through the abstracts below, screen them both sensitively and specifically, focusing on their research questions, hypotheses, and overall topics. This means that you select those abstracts with relevant contents and exclude those with irrelevant ones. You have properly marked abstracts as relevant when a state-of-the-art gold standard meta-analysis called: [ttl] that conducted the screening manually would have selected the same papers based on their research focus. Thus, you should aim to select those papers as relevant that a manually conducted gold standard meta-analysis called: [ttl] would also have selected. Exclude those that this gold standard would have excluded.;;;;;;;;;;;;;;;;
1.0;59.0;Topic;Title;1.0;0.0;You are a researcher in a world-class scientific team that wants to write a meta-analysis titled [ttl]. You are tasked with screening potential papers for their relevance by focusing on their research questions, hypotheses, and overall topics. Carefully go through the titles of papers below, selecting those with contents relevant to the meta-analysis and excluding those that are irrelevant.;You are a researcher in a world-class scientific team that wants to write a meta-analysis titled [ttl]. You are tasked with screening potential papers for their relevance by focusing on their research questions, hypotheses, and overall topics. Carefully go through the abstracts of papers below, selecting those with contents relevant to the meta-analysis and excluding those that are irrelevant.;;;;;;;;;;;;;;;;
