Model;Words;Section Reference;Meta-Analysis Info;screen_titles;screen_abstracts;TitlePrompt;AbstractPrompt;sensitivity_titles;specificity_titles;PPV_titles;NPV_titles;tp_titles;tn_titles;fp_titles;fn_titles;sensitivity_abstracts;specificity_abstracts;PPV_abstracts;NPV_abstracts;tp_abstracts;tn_abstracts;fp_abstracts;fn_abstracts
1;53;Methods;Criteria;1;0;Analyze the methods and techniques detailed in the titles below, ensuring they align with the inclusion and exclusion criteria specified for this meta-analysis: [inclusion criteria] [exclusion criteria]. Pay close attention to the research protocols, procedures, and methodological approaches, identifying those that meet the standards necessary for a rigorous and meaningful synthesis of studies.;Analyze the methods and techniques detailed in the abstracts below, ensuring they align with the inclusion and exclusion criteria specified for this meta-analysis: [inclusion criteria] [exclusion criteria]. Pay close attention to the research protocols, procedures, and methodological approaches, identifying those that meet the standards necessary for a rigorous and meaningful synthesis of studies.;;;;;;;;;;;;;;;;
1;45;Methods;Criteria;1;0;Carefully review the provided titles to evaluate their suitability for inclusion in a meta-analysis. Use the following selection criteria: [inclusion criteria] [exclusion criteria]. Prioritize the relevance of each paper’s research methods, procedures, and approach to determine whether they align with the objectives of the meta-analysis.;Carefully review the provided abstracts to evaluate their suitability for inclusion in a meta-analysis. Use the following selection criteria: [inclusion criteria] [exclusion criteria]. Prioritize the relevance of each paper’s research methods, procedures, and approach to determine whether they align with the objectives of the meta-analysis.;;;;;;;;;;;;;;;;
1;46;Methods;Criteria;1;0;Your task is to screen the research titles below, applying the meta-analysis selection criteria: [inclusion criteria] [exclusion criteria]. Focus on assessing the research procedures, methods, and approaches described in each title, and determine whether they reflect cutting-edge techniques and align with the purpose of this synthesis.;Your task is to screen the research abstracts below, applying the meta-analysis selection criteria: [inclusion criteria] [exclusion criteria]. Focus on assessing the research procedures, methods, and approaches described in each abstract, and determine whether they reflect cutting-edge techniques and align with the purpose of this synthesis.;;;;;;;;;;;;;;;;
1;46;Methods;Criteria;1;0;Examine the methods and techniques outlined in the listed titles to identify their relevance to the meta-analysis. The inclusion and exclusion criteria are as follows: [inclusion criteria] [exclusion criteria]. Ensure that only titles with suitable research protocols, procedures, and approaches are included in this rigorous evaluation.;Examine the methods and techniques outlined in the listed abstracts to identify their relevance to the meta-analysis. The inclusion and exclusion criteria are as follows: [inclusion criteria] [exclusion criteria]. Ensure that only abstracts with suitable research protocols, procedures, and approaches are included in this rigorous evaluation.;;;;;;;;;;;;;;;;
1;43;Methods;Criteria;1;0;Evaluate the research focus and methodologies presented in the titles below against the inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Determine whether each study’s research methods align with the requirements of this meta-analysis and its overall goal of synthesizing valuable, current techniques.;Evaluate the research focus and methodologies presented in the abstracts below against the inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Determine whether each study’s research methods align with the requirements of this meta-analysis and its overall goal of synthesizing valuable, current techniques.;;;;;;;;;;;;;;;;
1;43;Methods;Criteria;1;0;Review the following academic titles to assess their research methods in light of the meta-analysis inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Ensure a thorough and precise evaluation, prioritizing relevance and methodological rigor while excluding those that do not meet the standards.;Review the following academic abstracts to assess their research methods in light of the meta-analysis inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Ensure a thorough and precise evaluation, prioritizing relevance and methodological rigor while excluding those that do not meet the standards.;;;;;;;;;;;;;;;;
1;40;Methods;Criteria;1;0;Screen the research methods presented in the titles below to determine their compatibility with the inclusion and exclusion criteria for this meta-analysis: [inclusion criteria] [exclusion criteria]. Focus on selecting studies with innovative and relevant methods while maintaining high academic standards.;Screen the research methods presented in the abstracts below to determine their compatibility with the inclusion and exclusion criteria for this meta-analysis: [inclusion criteria] [exclusion criteria]. Focus on selecting studies with innovative and relevant methods while maintaining high academic standards.;;;;;;;;;;;;;;;;
1;39;Methods;Criteria;1;0;Critically assess the provided titles to determine their relevance to a meta-analysis, based on the following criteria: [inclusion criteria] [exclusion criteria]. Evaluate each paper’s research protocols, techniques, and methodologies to ensure alignment with the objectives of this comprehensive review.;Critically assess the provided abstracts to determine their relevance to a meta-analysis, based on the following criteria: [inclusion criteria] [exclusion criteria]. Evaluate each paper’s research protocols, techniques, and methodologies to ensure alignment with the objectives of this comprehensive review.;;;;;;;;;;;;;;;;
1;45;Methods;Criteria;1;0;You are tasked with evaluating the titles below to decide their suitability for inclusion in a meta-analysis. Using the selection criteria: [inclusion criteria] [exclusion criteria], focus on the research approach, methods, and procedures to identify titles that reflect current and valuable techniques in the field.;You are tasked with evaluating the abstracts below to decide their suitability for inclusion in a meta-analysis. Using the selection criteria: [inclusion criteria] [exclusion criteria], focus on the research approach, methods, and procedures to identify abstracts that reflect current and valuable techniques in the field.;;;;;;;;;;;;;;;;
1;44;Methods;Criteria;1;0;Screen the following paper titles, focusing on the research protocols and methods they describe, to determine their alignment with the specified inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Your evaluation should emphasize methodological relevance and rigor, ensuring a thorough and balanced selection process.;Screen the following paper abstracts, focusing on the research protocols and methods they describe, to determine their alignment with the specified inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria]. Your evaluation should emphasize methodological relevance and rigor, ensuring a thorough and balanced selection process.;;;;;;;;;;;;;;;;
1;38;Results;No Info;1;0;Examine the titles provided below with a focus on their research outcomes and findings. Carefully assess whether each title indicates relevant results, and include those that contribute meaningfully to understanding the topic while excluding those that do not.;Examine the abstracts provided below with a focus on their research outcomes and findings. Carefully assess whether each abstract indicates relevant results, and include those that contribute meaningfully to understanding the topic while excluding those that do not.;;;;;;;;;;;;;;;;
1;39;Results;No Info;1;0;Review the list of paper titles below and analyze their research discoveries and outcomes. Retain titles that demonstrate clear relevance to the subject matter and exclude those with unclear or insignificant results. Approach this task with precision and care.;Review the list of paper abstracts below and analyze their research discoveries and outcomes. Retain abstracts that demonstrate clear relevance to the subject matter and exclude those with unclear or insignificant results. Approach this task with precision and care.;;;;;;;;;;;;;;;;
1;31;Results;No Info;1;0;Evaluate the provided titles, centering your attention on their reported findings and outcomes. Select papers that offer valuable research insights and exclude those whose results lack relevance to the broader discourse.;Evaluate the provided abstracts, centering your attention on their reported findings and outcomes. Select papers that offer valuable research insights and exclude those whose results lack relevance to the broader discourse.;;;;;;;;;;;;;;;;
1;39;Results;No Info;1;0;Analyze each title below, emphasizing the findings and research outcomes they suggest. Your task is to carefully distinguish between works with relevant and meaningful results and those without, ensuring your selection aligns with academic standards of rigor and relevance.;Analyze each abstract below, emphasizing the findings and research outcomes they suggest. Your task is to carefully distinguish between works with relevant and meaningful results and those without, ensuring your selection aligns with academic standards of rigor and relevance.;;;;;;;;;;;;;;;;
1;38;Results;No Info;1;0;Systematically review the titles below, focusing on their stated or implied research results. Include only those titles with outcomes that are clearly relevant and exclude those that fail to meet the criteria of meaningful contribution to the field.;Systematically review the abstracts below, focusing on their stated or implied research results. Include only those abstracts with outcomes that are clearly relevant and exclude those that fail to meet the criteria of meaningful contribution to the field.;;;;;;;;;;;;;;;;
1;33;Results;No Info;1;0;With an emphasis on research outcomes and findings, assess the list of titles provided. Identify works that exhibit significant and relevant results, and exclude any titles that do not meet these essential criteria.;With an emphasis on research outcomes and findings, assess the list of abstracts provided. Identify works that exhibit significant and relevant results, and exclude any abstracts that do not meet these essential criteria.;;;;;;;;;;;;;;;;
1;33;Results;No Info;1;0;Screen the following list of titles with a focus on their research results. Include papers that contribute valuable findings to the subject and exclude those lacking sufficient relevance or clarity in their outcomes.;Screen the following list of abstracts with a focus on their research results. Include papers that contribute valuable findings to the subject and exclude those lacking sufficient relevance or clarity in their outcomes.;;;;;;;;;;;;;;;;
1;35;Results;No Info;1;0;Carefully evaluate the titles below for their alignment with meaningful research outcomes and discoveries. Retain titles that showcase relevant and significant findings and exclude those whose results do not align with the criteria for inclusion.;Carefully evaluate the abstracts below for their alignment with meaningful research outcomes and discoveries. Retain abstracts that showcase relevant and significant findings and exclude those whose results do not align with the criteria for inclusion.;;;;;;;;;;;;;;;;
1;37;Results;No Info;1;0;Review the provided list of titles, concentrating on their research results and conclusions. Ensure the inclusion of works that present valuable and relevant findings, and exclude any that fail to meet the threshold of meaningful academic contribution.;Review the provided list of abstracts, concentrating on their research results and conclusions. Ensure the inclusion of works that present valuable and relevant findings, and exclude any that fail to meet the threshold of meaningful academic contribution.;;;;;;;;;;;;;;;;
1;39;Results;No Info;1;0;Using your expertise, screen the titles below to determine the relevance of their research outcomes and findings. Include works that contribute to the field through significant results, and exclude those that lack sufficient depth or alignment with the topic.;Using your expertise, screen the abstracts below to determine the relevance of their research outcomes and findings. Include works that contribute to the field through significant results, and exclude those that lack sufficient depth or alignment with the topic.;;;;;;;;;;;;;;;;
1;45;Results;For MA;1;0;Carefully review the titles below to determine their relevance for inclusion in a meta-analysis, paying close attention to their research results, findings, and overall outcomes. Your goal is to identify studies that meaningfully contribute to synthesizing and advancing the broader understanding of the subject matter.;Carefully review the abstracts below to determine their relevance for inclusion in a meta-analysis, paying close attention to their research results, findings, and overall outcomes. Your goal is to identify studies that meaningfully contribute to synthesizing and advancing the broader understanding of the subject matter.;;;;;;;;;;;;;;;;
1;49;Results;For MA;1;0;Imagine you are part of a scientific team conducting a meta-analysis. Your task is to screen the provided titles of papers for their research findings, outcomes, and results. Select those titles that align with the objectives of producing a thorough and reliable synthesis of existing knowledge in the field.;Imagine you are part of a scientific team conducting a meta-analysis. Your task is to screen the provided abstracts of papers for their research findings, outcomes, and results. Select those abstracts that align with the objectives of producing a thorough and reliable synthesis of existing knowledge in the field.;;;;;;;;;;;;;;;;
1;50;Results;For MA;1;0;The titles below represent potential candidates for inclusion in a meta-analysis. As you evaluate them, focus on their research results and findings to determine their contribution to a comprehensive and balanced synthesis of the subject. Include only the most relevant studies while ensuring that no potentially valuable results are excluded.;The abstracts below represent potential candidates for inclusion in a meta-analysis. As you evaluate them, focus on their research results and findings to determine their contribution to a comprehensive and balanced synthesis of the subject. Include only the most relevant studies while ensuring that no potentially valuable results are excluded.;;;;;;;;;;;;;;;;
1;46;Results;For MA;1;0;You are assisting in the preparation of a meta-analysis by evaluating the titles of scientific papers. Focus on their results, findings, and research outcomes to assess their potential value. Include only those titles whose findings are directly relevant to the synthesis and objectives of the meta-analysis.;You are assisting in the preparation of a meta-analysis by evaluating the abstracts of scientific papers. Focus on their results, findings, and research outcomes to assess their potential value. Include only those abstracts whose findings are directly relevant to the synthesis and objectives of the meta-analysis.;;;;;;;;;;;;;;;;
1;43;Results;For MA;1;0;As part of a rigorous meta-analysis process, you are tasked with screening titles for their relevance. Concentrate on the research outcomes, findings, and results of each study to ensure the final selection supports a meaningful and reliable synthesis of evidence in the field.;As part of a rigorous meta-analysis process, you are tasked with screening abstracts for their relevance. Concentrate on the research outcomes, findings, and results of each study to ensure the final selection supports a meaningful and reliable synthesis of evidence in the field.;;;;;;;;;;;;;;;;
1;45;Results;For MA;1;0;Your role in preparing a meta-analysis involves carefully examining the titles below to determine their relevance based on their research outcomes and findings. Select titles that contribute valuable insights, while excluding those with results that do not align with the objectives of a high-quality synthesis.;Your role in preparing a meta-analysis involves carefully examining the abstracts below to determine their relevance based on their research outcomes and findings. Select abstracts that contribute valuable insights, while excluding those with results that do not align with the objectives of a high-quality synthesis.;;;;;;;;;;;;;;;;
1;43;Results;For MA;1;0;Screen the list of titles below with the precision and expertise of a meta-analyst. Evaluate each title’s research outcomes, findings, and results to determine whether it merits inclusion in the meta-analysis, ensuring a balanced and accurate synthesis of the current body of evidence.;Screen the list of abstracts below with the precision and expertise of a meta-analyst. Evaluate each abstract’s research outcomes, findings, and results to determine whether it merits inclusion in the meta-analysis, ensuring a balanced and accurate synthesis of the current body of evidence.;;;;;;;;;;;;;;;;
1;43;Results;For MA;1;0;As a researcher contributing to a meta-analysis, your task is to evaluate the provided titles for their alignment with the goals of synthesizing meaningful and relevant research outcomes. Focus on their results and findings to decide which titles should be included or excluded.;As a researcher contributing to a meta-analysis, your task is to evaluate the provided abstracts for their alignment with the goals of synthesizing meaningful and relevant research outcomes. Focus on their results and findings to decide which abstracts should be included or excluded.;;;;;;;;;;;;;;;;
1;39;Results;For MA;1;0;Your mission is to review the provided titles for inclusion in a meta-analysis, emphasizing their research outcomes and findings. Carefully assess the potential of each study to contribute to a comprehensive synthesis, ensuring that only relevant results are selected.;Your mission is to review the provided abstracts for inclusion in a meta-analysis, emphasizing their research outcomes and findings. Carefully assess the potential of each study to contribute to a comprehensive synthesis, ensuring that only relevant results are selected.;;;;;;;;;;;;;;;;
1;51;Results;For MA;1;0;The titles below are being considered for a meta-analysis. Your responsibility is to screen them for inclusion by examining their research results, findings, and outcomes. Select titles that align with the broader goals of producing a thorough and reliable synthesis of knowledge, excluding those that do not meet the necessary criteria.;The abstracts below are being considered for a meta-analysis. Your responsibility is to screen them for inclusion by examining their research results, findings, and outcomes. Select abstracts that align with the broader goals of producing a thorough and reliable synthesis of knowledge, excluding those that do not meet the necessary criteria.;;;;;;;;;;;;;;;;
1;34;Results;Title;1;0;Review the titles below with a focus on their research findings, conclusions, and outcomes. Determine their relevance to a meta-analysis titled [ttl] by assessing how well they align with its research scope and objectives.;Review the abstracts below with a focus on their research findings, conclusions, and outcomes. Determine their relevance to a meta-analysis abstractd [ttl] by assessing how well they align with its research scope and objectives.;;;;;;;;;;;;;;;;
1;42;Results;Title;1;0;Your task is to screen the provided scientific paper titles for inclusion in a meta-analysis called [ttl]. Pay close attention to the research outcomes and conclusions of each title, selecting those that contribute to the synthesis of evidence relevant to this meta-analysis.;Your task is to screen the provided scientific paper abstracts for inclusion in a meta-analysis called [ttl]. Pay close attention to the research outcomes and conclusions of each abstract, selecting those that contribute to the synthesis of evidence relevant to this meta-analysis.;;;;;;;;;;;;;;;;
1;39;Results;Title;1;0;Evaluate the following titles based on their research outcomes, findings, and results. Your goal is to identify those that are pertinent to the objectives of a meta-analysis titled [ttl], ensuring that relevant studies are included while excluding unrelated ones.;Evaluate the following abstracts based on their research outcomes, findings, and results. Your goal is to identify those that are pertinent to the objectives of a meta-analysis abstractd [ttl], ensuring that relevant studies are included while excluding unrelated ones.;;;;;;;;;;;;;;;;
1;33;Results;Title;1;0;Carefully assess the titles below for their potential inclusion in a meta-analysis titled [ttl]. Focus on the research discoveries, conclusions, and key findings to determine which studies are most relevant to the analysis.;Carefully assess the abstracts below for their potential inclusion in a meta-analysis abstractd [ttl]. Focus on the research discoveries, conclusions, and key findings to determine which studies are most relevant to the analysis.;;;;;;;;;;;;;;;;
1;37;Results;Title;1;0;As part of a research team conducting a meta-analysis titled [ttl], your role is to meticulously review the provided titles, selecting those with findings and outcomes that directly contribute to the meta-analysis, while filtering out irrelevant ones.;As part of a research team conducting a meta-analysis abstractd [ttl], your role is to meticulously review the provided abstracts, selecting those with findings and outcomes that directly contribute to the meta-analysis, while filtering out irrelevant ones.;;;;;;;;;;;;;;;;
1;33;Results;Title;1;0;You are tasked with identifying scientific papers that align with the focus and objectives of a meta-analysis titled [ttl]. Review each title critically, considering its research conclusions, outcomes, and findings for potential inclusion.;You are tasked with identifying scientific papers that align with the focus and objectives of a meta-analysis abstractd [ttl]. Review each abstract critically, considering its research conclusions, outcomes, and findings for potential inclusion.;;;;;;;;;;;;;;;;
1;39;Results;Title;1;0;Screen the scientific paper titles below to evaluate their relevance to a meta-analysis titled [ttl]. Base your decisions on the alignment of their research outcomes and findings with the goals of the meta-analysis, ensuring a balanced and thorough synthesis.;Screen the scientific paper abstracts below to evaluate their relevance to a meta-analysis abstractd [ttl]. Base your decisions on the alignment of their research outcomes and findings with the goals of the meta-analysis, ensuring a balanced and thorough synthesis.;;;;;;;;;;;;;;;;
1;37;Results;Title;1;0;Analyze the provided titles to determine their alignment with the objectives of a meta-analysis titled [ttl]. Focus on the research outcomes and findings, ensuring that the selected titles add meaningful value to the overall synthesis of knowledge.;Analyze the provided abstracts to determine their alignment with the objectives of a meta-analysis abstractd [ttl]. Focus on the research outcomes and findings, ensuring that the selected abstracts add meaningful value to the overall synthesis of knowledge.;;;;;;;;;;;;;;;;
1;36;Results;Title;1;0;Review and assess the following paper titles for their suitability for inclusion in a meta-analysis called [ttl]. Your decisions should be based on how well their research outcomes and findings support the objectives of the meta-analysis.;Review and assess the following paper abstracts for their suitability for inclusion in a meta-analysis called [ttl]. Your decisions should be based on how well their research outcomes and findings support the objectives of the meta-analysis.;;;;;;;;;;;;;;;;
1;35;Results;Title;1;0;Examine the scientific paper titles provided below and determine their relevance to the meta-analysis titled [ttl]. Carefully evaluate their research outcomes, findings, and conclusions, including only those that meet the inclusion criteria for this study.;Examine the scientific paper abstracts provided below and determine their relevance to the meta-analysis abstractd [ttl]. Carefully evaluate their research outcomes, findings, and conclusions, including only those that meet the inclusion criteria for this study.;;;;;;;;;;;;;;;;
1;73;Results;Criteria;1;0;As part of a research team conducting a meta-analysis, your responsibility is to screen the research papers provided, ensuring that their results meet the following selection criteria: [inclusion criteria] [exclusion criteria]. Focus on the key findings, outcomes, and conclusions of the studies to determine whether they align with the defined criteria. Only include those that reflect the latest advancements in the field and exclude those that do not contribute to the meta-analysis goals.;As part of a research team conducting a meta-analysis, your responsibility is to screen the research papers provided, ensuring that their results meet the following selection criteria: [inclusion criteria] [exclusion criteria]. Focus on the key findings, outcomes, and conclusions of the studies to determine whether they align with the defined criteria. Only include those that reflect the latest advancements in the field and exclude those that do not contribute to the meta-analysis goals.;;;;;;;;;;;;;;;;
1;62;Results;Criteria;1;0;In preparation for an in-depth meta-analysis, assess the research outcomes and conclusions of the papers listed below. Based on the following inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria], select those papers whose findings directly support the aims of the meta-analysis. Avoid including any papers whose results do not contribute to the research objectives or whose findings do not meet the criteria.;In preparation for an in-depth meta-analysis, assess the research outcomes and conclusions of the papers listed below. Based on the following inclusion and exclusion criteria: [inclusion criteria] [exclusion criteria], select those papers whose findings directly support the aims of the meta-analysis. Avoid including any papers whose results do not contribute to the research objectives or whose findings do not meet the criteria.;;;;;;;;;;;;;;;;
1;54;Results;Criteria;1;0;As you review the list of titles below, evaluate each paper’s research outcomes, findings, and results against the inclusion and exclusion criteria for an upcoming meta-analysis: [inclusion criteria] [exclusion criteria]. Your goal is to determine which papers should be included based on how their conclusions align with the meta-analysis objectives, ensuring a balanced selection.;As you review the list of abstracts below, evaluate each paper’s research outcomes, findings, and results against the inclusion and exclusion criteria for an upcoming meta-analysis: [inclusion criteria] [exclusion criteria]. Your goal is to determine which papers should be included based on how their conclusions align with the meta-analysis objectives, ensuring a balanced selection.;;;;;;;;;;;;;;;;
1;61;Results;Criteria;1;0;You are tasked with assessing the relevance of the following scientific papers for inclusion in a meta-analysis. Review each study’s results, focusing on their alignment with the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Select only those whose research outcomes provide a significant contribution to the topic and discard those whose findings do not meet the standards for inclusion.;You are tasked with assessing the relevance of the following scientific papers for inclusion in a meta-analysis. Review each study’s results, focusing on their alignment with the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Select only those whose research outcomes provide a significant contribution to the topic and discard those whose findings do not meet the standards for inclusion.;;;;;;;;;;;;;;;;
1;63;Results;Criteria;1;0;Please evaluate the following papers for their relevance to an upcoming meta-analysis. Your review should focus on the research findings, results, and conclusions presented in each study, ensuring that they align with the specified inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Include only the most pertinent studies based on their research discoveries and exclude those that do not meet the requirements.;Please evaluate the following papers for their relevance to an upcoming meta-analysis. Your review should focus on the research findings, results, and conclusions presented in each study, ensuring that they align with the specified inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Include only the most pertinent studies based on their research discoveries and exclude those that do not meet the requirements.;;;;;;;;;;;;;;;;
1;66;Results;Criteria;1;0;You are conducting a critical screening of academic papers for a meta-analysis. Your task is to review each study’s research outcomes, findings, and conclusions. Based on the following selection criteria: [inclusion criteria] [exclusion criteria], determine whether the papers should be included or excluded. Ensure the inclusion of studies that align with the meta-analysis focus, and discard those that fall outside the scope of the specified criteria.;You are conducting a critical screening of academic papers for a meta-analysis. Your task is to review each study’s research outcomes, findings, and conclusions. Based on the following selection criteria: [inclusion criteria] [exclusion criteria], determine whether the papers should be included or excluded. Ensure the inclusion of studies that align with the meta-analysis focus, and discard those that fall outside the scope of the specified criteria.;;;;;;;;;;;;;;;;
1;58;Results;Criteria;1;0;In this stage of the meta-analysis process, you are tasked with carefully reviewing research papers based on their findings and results. The goal is to determine whether they meet the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Screen each paper based on its research outcomes, ensuring that only studies with relevant and significant contributions are included.;In this stage of the meta-analysis process, you are tasked with carefully reviewing research papers based on their findings and results. The goal is to determine whether they meet the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Screen each paper based on its research outcomes, ensuring that only studies with relevant and significant contributions are included.;;;;;;;;;;;;;;;;
1;57;Results;Criteria;1;0;As part of the research team responsible for a meta-analysis, carefully evaluate the studies provided below based on their outcomes, findings, and conclusions. Use the established inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria] to assess each paper’s relevance. Select only those studies whose results align with the meta-analysis’s goals and exclude those that are irrelevant.;As part of the research team responsible for a meta-analysis, carefully evaluate the studies provided below based on their outcomes, findings, and conclusions. Use the established inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria] to assess each paper’s relevance. Select only those studies whose results align with the meta-analysis’s goals and exclude those that are irrelevant.;;;;;;;;;;;;;;;;
1;53;Results;Criteria;1;0;You are tasked with reviewing the following collection of academic papers for their relevance to an ongoing meta-analysis. Evaluate the research outcomes, findings, and conclusions in light of the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Only papers whose research results align with the objectives of the meta-analysis should be included.;You are tasked with reviewing the following collection of academic papers for their relevance to an ongoing meta-analysis. Evaluate the research outcomes, findings, and conclusions in light of the inclusion criteria: [inclusion criteria] and exclusion criteria: [exclusion criteria]. Only papers whose research results align with the objectives of the meta-analysis should be included.;;;;;;;;;;;;;;;;
1;59;Results;Criteria;1;0;Please screen the following papers for inclusion in a meta-analysis. Focus your assessment on the research outcomes, findings, and results of each paper, ensuring that they meet the inclusion criteria: [inclusion criteria] and do not fall under the exclusion criteria: [exclusion criteria]. Your objective is to select papers that represent cutting-edge findings and contribute valuable insights to the meta-analysis.;Please screen the following papers for inclusion in a meta-analysis. Focus your assessment on the research outcomes, findings, and results of each paper, ensuring that they meet the inclusion criteria: [inclusion criteria] and do not fall under the exclusion criteria: [exclusion criteria]. Your objective is to select papers that represent cutting-edge findings and contribute valuable insights to the meta-analysis.;;;;;;;;;;;;;;;;
1;113;No Reference;No Info;1;0;Your evaluation should reflect your considerable expertise, ensuring that your evaluation process is thorough, fair, and sensitive to the potential value of each work, maintaining a balanced and inclusive representation of the subject area. In your evaluation, ensure that each paper is judged based solely on its capacity to enhance general insights or perspectives, excluding those that lack fundamental relevance, sufficient detail, or the depth required for further informed consideration. In your evaluation, exercise caution and precision. Aim selecting papers that are relevant and exclude irrelevant ones. Dismiss items that fail to meet these general criteria. Similarly, refrain from including titles unless there is a clear focus on the principles of scholarly assessment.;Your evaluation should reflect your considerable expertise, ensuring that your evaluation process is thorough, fair, and sensitive to the potential value of each work, maintaining a balanced and inclusive representation of the subject area. In your evaluation, ensure that each paper is judged based solely on its capacity to enhance general insights or perspectives, excluding those that lack fundamental relevance, sufficient detail, or the depth required for further informed consideration. In your evaluation, exercise caution and precision. Aim selecting papers that are relevant and exclude irrelevant ones. Dismiss items that fail to meet these general criteria. Similarly, refrain from including abstracts unless there is a clear focus on the principles of scholarly assessment.;;;;;;;;;;;;;;;;
1;99;No Reference;No Info;1;0;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. You are a world-class researcher with extensive experience in evaluating and analyzing scientific literature across a wide range of scientific papers with the highest standards of scholarly assessment. Systematically review the provided list of titles below for relevance. This means that you select those titles that are relevant and exclude those that are irrelevant. You are a world-class clinical researcher. Dismiss items that fail to meet these basic thresholds, focusing instead on retaining papers that align with the concepts of sensitivity and specificity in signal-detection theory.;You are familiar with the concepts of sensitivity and specificity in signal-detection theory. You are a world-class researcher with extensive experience in evaluating and analyzing scientific literature across a wide range of scientific papers with the highest standards of scholarly assessment. Systematically review the provided list of abstracts below for relevance. This means that you select those abstracts that are relevant and exclude those that are irrelevant. You are a world-class clinical researcher. Dismiss items that fail to meet these basic thresholds, focusing instead on retaining papers that align with the concepts of sensitivity and specificity in signal-detection theory.;;;;;;;;;;;;;;;;
1;20;No Reference;No Info;1;0;Select each one based on their titles. Please screen the list of provided titles with the principles of scholarly rigor.;Select each one based on their abstracts. Please screen the list of provided abstracts with the principles of scholarly rigor.;;;;;;;;;;;;;;;;
1;57;No Reference;For MA;1;0;This review should emphasize careful and deliberate decision-making to ensure that your work is being compared to the screening process. Exclude titles only if you are not confident in their potential value. You are tasked with screening scientific paper titles for inclusion in a meta-analysis. Your task is to apply these principles rigorously throughout the screening process.;This review should emphasize careful and deliberate decision-making to ensure that your work is being compared to the screening process. Exclude abstracts only if you are not confident in their potential value. You are tasked with screening scientific paper abstracts for inclusion in a meta-analysis. Your task is to apply these principles rigorously throughout the screening process.;;;;;;;;;;;;;;;;
1;200;No Reference;For MA;1;0;Avoid including titles unless you are confident they align with the goals of providing balanced and meaningful synthesis of evidence. Approach this task with precision and care, recognizing the importance of your decisions in shaping the quality and comprehensiveness of the meta-analysis. Carefully review the list of provided titles of scientific papers for inclusion in a meta-analysis. Your task is to apply these principles rigorously throughout the screening process. Similarly, avoid including titles unless you are confident they hold potential value for the quality and comprehensiveness of the meta-analysis. You are familiar with the overarching objectives of conducting a rigorous and systematic synthesis of knowledge. You are tasked with assisting in the screening decisions made by a state-of-the-art gold standard meta-analysis that conducted the screening decisions made by a state-of-the-art gold standard meta-analysis conducted manually by world-class experts. Exclude those that are irrelevant as these world-class scientists would. Which of the available evidence while maintaining the integrity and reliability expected of such an effort. Your work in this process is crucial for the meta-analytical process. Exclude those that are irrelevant. This review should emphasize careful and deliberate decisions that align with the overarching goals of a rigorous and balanced meta-analysis.;Avoid including abstracts unless you are confident they align with the goals of providing balanced and meaningful synthesis of evidence. Approach this task with precision and care, recognizing the importance of your decisions in shaping the quality and comprehensiveness of the meta-analysis. Carefully review the list of provided abstracts of scientific papers for inclusion in a meta-analysis. Your task is to apply these principles rigorously throughout the screening process. Similarly, avoid including abstracts unless you are confident they hold potential value for the quality and comprehensiveness of the meta-analysis. You are familiar with the overarching objectives of conducting a rigorous and systematic synthesis of knowledge. You are tasked with assisting in the screening decisions made by a state-of-the-art gold standard meta-analysis that conducted the screening decisions made by a state-of-the-art gold standard meta-analysis conducted manually by world-class experts. Exclude those that are irrelevant as these world-class scientists would. Which of the available evidence while maintaining the integrity and reliability expected of such an effort. Your work in this process is crucial for the meta-analytical process. Exclude those that are irrelevant. This review should emphasize careful and deliberate decisions that align with the overarching goals of a rigorous and balanced meta-analysis.;;;;;;;;;;;;;;;;
